playerId,tournamentId,hole,par,score
575,30,8,4,4
575,30,9,3,2
575,30,10,4,3
575,30,11,5,4
575,30,12,3,3
575,30,13,4,4
575,30,14,4,3
575,30,15,4,4
575,30,16,4,4
575,30,17,4,4
575,30,18,4,4
575,30,1,3,2
575,30,2,4,4
575,30,3,4,5
575,30,4,4,4
575,30,5,3,3
575,30,6,5,4
575,30,7,5,5
575,30,8,4,4
575,30,9,3,2
575,30,10,4,3
575,30,11,5,5
575,30,12,3,3
575,30,13,4,5
575,30,14,4,4
575,30,15,4,4
575,30,16,4,4
575,30,17,4,5
575,30,18,4,4
575,30,1,3,3
575,30,2,4,4
575,30,3,4,4
575,30,4,4,4
575,30,5,3,4
575,30,6,5,4
575,30,7,5,5
575,30,8,4,4
575,30,9,3,2
575,30,10,4,4
575,30,11,5,5
575,30,12,3,3
575,30,13,4,4
575,30,14,4,5
575,30,15,4,4
575,30,16,4,4
575,30,17,4,4
575,30,18,4,4
278,30,1,3,4
278,30,2,4,5
278,30,3,4,5
278,30,4,4,4
278,30,5,3,3
278,30,6,5,5
278,30,7,5,4
278,30,8,4,4
278,30,9,3,2
278,30,10,4,4
278,30,11,5,5
278,30,12,3,3
278,30,13,4,4
278,30,14,4,5
278,30,15,4,4
278,30,16,4,4
278,30,17,4,4
278,30,18,4,4
278,30,1,3,3
278,30,2,4,4
278,30,3,4,3
278,30,4,4,4
278,30,5,3,3
278,30,6,5,5
278,30,7,5,4
278,30,8,4,4
278,30,9,3,3
278,30,10,4,4
278,30,11,5,4
278,30,12,3,3
278,30,13,4,4
278,30,14,4,4
278,30,15,4,3
278,30,16,4,3
278,30,17,4,5
278,30,18,4,4
278,30,1,3,3
278,30,2,4,4
278,30,3,4,5
278,30,4,4,3
278,30,5,3,3
278,30,6,5,5
278,30,7,5,4
278,30,8,4,6
278,30,9,3,2
278,30,10,4,4
278,30,11,5,6
278,30,12,3,4
278,30,13,4,4
278,30,14,4,3
278,30,15,4,5
278,30,16,4,4
278,30,17,4,5
278,30,18,4,4
278,30,1,3,3
278,30,2,4,3
278,30,3,4,5
278,30,4,4,3
278,30,5,3,3
278,30,6,5,4
278,30,7,5,4
278,30,8,4,3
278,30,9,3,2
278,30,10,4,4
278,30,11,5,4
278,30,12,3,3
278,30,13,4,5
278,30,14,4,4
278,30,15,4,4
278,30,16,4,4
278,30,17,4,5
278,30,18,4,4
358,30,1,3,3
358,30,2,4,4
358,30,3,4,5
358,30,4,4,4
358,30,5,3,3
358,30,6,5,4
358,30,7,5,5
358,30,8,4,5
358,30,9,3,2
358,30,10,4,4
358,30,11,5,4
358,30,12,3,4
358,30,13,4,4
358,30,14,4,4
358,30,15,4,5
358,30,16,4,4
358,30,17,4,5
358,30,18,4,4
358,30,1,3,3
358,30,2,4,3
358,30,3,4,4
358,30,4,4,4
358,30,5,3,2
358,30,6,5,4
358,30,7,5,5
358,30,8,4,4
358,30,9,3,2
358,30,10,4,4
358,30,11,5,6
358,30,12,3,3
358,30,13,4,3
358,30,14,4,3
358,30,15,4,5
358,30,16,4,4
358,30,17,4,4
358,30,18,4,4
358,30,1,3,3
358,30,2,4,4
358,30,3,4,4
358,30,4,4,4
358,30,5,3,3
358,30,6,5,4
358,30,7,5,4
358,30,8,4,5
358,30,9,3,2
358,30,10,4,4
358,30,11,5,5
358,30,12,3,3
358,30,13,4,3
358,30,14,4,3
358,30,15,4,4
358,30,16,4,4
358,30,17,4,5
358,30,18,4,4
358,30,1,3,2
358,30,2,4,4
358,30,3,4,5
358,30,4,4,4
358,30,5,3,4
358,30,6,5,5
358,30,7,5,5
358,30,8,4,3
358,30,9,3,3
358,30,10,4,4
358,30,11,5,4
358,30,12,3,3
358,30,13,4,5
358,30,14,4,4
358,30,15,4,5
358,30,16,4,4
358,30,17,4,4
358,30,18,4,5
560,30,1,3,3
560,30,2,4,4
560,30,3,4,4
560,30,4,4,3
560,30,5,3,3
560,30,6,5,4
560,30,7,5,5
560,30,8,4,4
560,30,9,3,3
560,30,10,4,4
560,30,11,5,5
560,30,12,3,3
560,30,13,4,4
560,30,14,4,4
560,30,15,4,4
560,30,16,4,4
560,30,17,4,4
560,30,18,4,4
560,30,1,3,2
560,30,2,4,5
560,30,3,4,3
560,30,4,4,4
560,30,5,3,3
560,30,6,5,5
560,30,7,5,5
560,30,8,4,4
560,30,9,3,3
560,30,10,4,4
560,30,11,5,4
560,30,12,3,3
560,30,13,4,4
560,30,14,4,4
560,30,15,4,4
560,30,16,4,4
560,30,17,4,3
560,30,18,4,4
560,30,1,3,3
560,30,2,4,5
560,30,3,4,4
560,30,4,4,6
560,30,5,3,3
560,30,6,5,5
560,30,7,5,4
560,30,8,4,4
560,30,9,3,2
560,30,10,4,4
560,30,11,5,2
560,30,12,3,3
560,30,13,4,4
560,30,14,4,4
560,30,15,4,4
560,30,16,4,5
560,30,17,4,5
560,30,18,4,5
560,30,1,3,3
560,30,2,4,6
560,30,3,4,4
560,30,4,4,4
560,30,5,3,3
560,30,6,5,4
560,30,7,5,4
560,30,8,4,4
560,30,9,3,3
560,30,10,4,4
560,30,11,5,5
560,30,12,3,3
560,30,13,4,4
560,30,14,4,5
560,30,15,4,5
560,30,16,4,3
560,30,17,4,4
560,30,18,4,5
67,30,1,3,3
67,30,2,4,4
67,30,3,4,3
67,30,4,4,6
67,30,5,3,3
67,30,6,5,3
67,30,7,5,6
67,30,8,4,3
67,30,9,3,3
67,30,10,4,4
67,30,11,5,5
67,30,12,3,4
67,30,13,4,6
67,30,14,4,3
67,30,15,4,4
67,30,16,4,3
67,30,17,4,4
67,30,18,4,4
67,30,1,3,3
67,30,2,4,4
67,30,3,4,4
67,30,4,4,4
67,30,5,3,3
67,30,6,5,4
67,30,7,5,4
67,30,8,4,4
67,30,9,3,3
67,30,10,4,5
67,30,11,5,5
67,30,12,3,4
67,30,13,4,4
67,30,14,4,4
67,30,15,4,4
67,30,16,4,4
67,30,17,4,4
67,30,18,4,5
67,30,1,3,4
67,30,2,4,4
67,30,3,4,4
67,30,4,4,5
67,30,5,3,3
67,30,6,5,5
67,30,7,5,5
67,30,8,4,3
67,30,9,3,2
67,30,10,4,4
67,30,11,5,5
67,30,12,3,3
67,30,13,4,4
67,30,14,4,4
67,30,15,4,4
67,30,16,4,4
67,30,17,4,4
67,30,18,4,4
67,30,1,3,3
67,30,2,4,4
67,30,3,4,3
67,30,4,4,4
67,30,5,3,3
67,30,6,5,5
67,30,7,5,4
67,30,8,4,3
67,30,9,3,3
67,30,10,4,4
67,30,11,5,4
67,30,12,3,3
67,30,13,4,4
67,30,14,4,4
67,30,15,4,4
67,30,16,4,4
67,30,17,4,5
67,30,18,4,4
125,30,1,3,3
125,30,2,4,4
125,30,3,4,4
125,30,4,4,4
125,30,5,3,4
125,30,6,5,4
125,30,7,5,5
125,30,8,4,5
125,30,9,3,3
125,30,10,4,4
125,30,11,5,7
125,30,12,3,3
125,30,13,4,3
125,30,14,4,3
125,30,15,4,5
125,30,16,4,5
125,30,17,4,4
125,30,18,4,4
125,30,1,3,3
125,30,2,4,4
125,30,3,4,4
125,30,4,4,4
125,30,5,3,3
125,30,6,5,4
125,30,7,5,4
125,30,8,4,4
125,30,9,3,3
125,30,10,4,3
125,30,11,5,4
125,30,12,3,3
125,30,13,4,4
125,30,14,4,5
125,30,15,4,4
125,30,16,4,4
125,30,17,4,4
125,30,18,4,6
125,30,1,3,3
125,30,2,4,3
125,30,3,4,4
125,30,4,4,4
125,30,5,3,4
125,30,6,5,7
125,30,7,5,4
125,30,8,4,5
125,30,9,3,4
125,30,10,4,4
125,30,11,5,4
125,30,12,3,4
125,30,13,4,3
125,30,14,4,3
125,30,15,4,4
125,30,16,4,4
125,30,17,4,5
125,30,18,4,4
125,30,1,3,2
125,30,2,4,4
125,30,3,4,3
125,30,4,4,4
125,30,5,3,4
125,30,6,5,5
125,30,7,5,4
125,30,8,4,4
125,30,9,3,2
125,30,10,4,4
125,30,11,5,5
125,30,12,3,3
125,30,13,4,4
125,30,14,4,4
125,30,15,4,3
125,30,16,4,3
125,30,17,4,5
125,30,18,4,3
327,30,1,3,4
327,30,2,4,4
327,30,3,4,4
327,30,4,4,3
327,30,5,3,3
327,30,6,5,4
327,30,7,5,5
327,30,8,4,3
327,30,9,3,3
327,30,10,4,4
327,30,11,5,4
327,30,12,3,3
327,30,13,4,4
327,30,14,4,4
327,30,15,4,4
327,30,16,4,5
327,30,17,4,4
327,30,18,4,4
327,30,1,3,3
327,30,2,4,4
327,30,3,4,3
327,30,4,4,4
327,30,5,3,3
327,30,6,5,5
327,30,7,5,4
327,30,8,4,4
327,30,9,3,2
327,30,10,4,4
327,30,11,5,4
327,30,12,3,3
327,30,13,4,3
327,30,14,4,4
327,30,15,4,5
327,30,16,4,4
327,30,17,4,5
327,30,18,4,4
327,30,1,3,4
327,30,2,4,4
327,30,3,4,5
327,30,4,4,3
327,30,5,3,3
327,30,6,5,4
327,30,7,5,5
327,30,8,4,5
327,30,9,3,3
327,30,10,4,4
327,30,11,5,4
327,30,12,3,3
327,30,13,4,3
327,30,14,4,4
327,30,15,4,4
327,30,16,4,4
327,30,17,4,4
327,30,18,4,5
327,30,1,3,3
327,30,2,4,4
327,30,3,4,4
327,30,4,4,5
327,30,5,3,4
327,30,6,5,5
327,30,7,5,5
327,30,8,4,4
327,30,9,3,3
327,30,10,4,3
327,30,11,5,4
327,30,12,3,4
327,30,13,4,4
327,30,14,4,4
327,30,15,4,7
327,30,16,4,4
327,30,17,4,4
327,30,18,4,4
375,30,1,3,3
375,30,2,4,4
375,30,3,4,4
375,30,4,4,3
375,30,5,3,3
375,30,6,5,5
375,30,7,5,4
375,30,8,4,4
375,30,9,3,3
375,30,10,4,4
375,30,11,5,5
375,30,12,3,4
375,30,13,4,5
375,30,14,4,3
375,30,15,4,5
375,30,16,4,3
375,30,17,4,4
375,30,18,4,4
375,30,1,3,3
375,30,2,4,4
375,30,3,4,5
375,30,4,4,4
375,30,5,3,3
375,30,6,5,5
375,30,7,5,4
375,30,8,4,4
375,30,9,3,2
375,30,10,4,4
375,30,11,5,4
375,30,12,3,3
375,30,13,4,3
375,30,14,4,4
375,30,15,4,4
375,30,16,4,4
375,30,17,4,4
375,30,18,4,4
375,30,1,3,4
375,30,2,4,4
375,30,3,4,4
375,30,4,4,3
375,30,5,3,3
375,30,6,5,5
375,30,7,5,4
375,30,8,4,4
375,30,9,3,3
375,30,10,4,5
375,30,11,5,6
375,30,12,3,4
375,30,13,4,4
375,30,14,4,4
375,30,15,4,4
375,30,16,4,4
375,30,17,4,4
375,30,18,4,3
375,30,1,3,3
375,30,2,4,4
375,30,3,4,5
375,30,4,4,4
375,30,5,3,3
375,30,6,5,4
375,30,7,5,5
375,30,8,4,4
375,30,9,3,3
375,30,10,4,4
375,30,11,5,5
375,30,12,3,4
375,30,13,4,4
375,30,14,4,4
375,30,15,4,5
375,30,16,4,3
375,30,17,4,5
375,30,18,4,4
462,30,1,3,2
462,30,2,4,4
462,30,3,4,4
462,30,4,4,5
462,30,5,3,3
462,30,6,5,5
462,30,7,5,5
462,30,8,4,4
462,30,9,3,3
462,30,10,4,5
462,30,11,5,5
462,30,12,3,3
462,30,13,4,3
462,30,14,4,5
462,30,15,4,4
462,30,16,4,3
462,30,17,4,4
462,30,18,4,4
462,30,1,3,3
462,30,2,4,4
462,30,3,4,4
462,30,4,4,4
462,30,5,3,3
462,30,6,5,4
462,30,7,5,4
462,30,8,4,4
462,30,9,3,3
462,30,10,4,4
462,30,11,5,4
462,30,12,3,3
462,30,13,4,4
462,30,14,4,3
462,30,15,4,5
462,30,16,4,4
462,30,17,4,4
462,30,18,4,4
462,30,1,3,2
462,30,2,4,4
462,30,3,4,4
462,30,4,4,3
462,30,5,3,4
462,30,6,5,4
462,30,7,5,7
462,30,8,4,4
462,30,9,3,3
462,30,10,4,4
462,30,11,5,5
462,30,12,3,3
462,30,13,4,4
462,30,14,4,5
462,30,15,4,4
462,30,16,4,4
462,30,17,4,4
462,30,18,4,5
462,30,1,3,4
462,30,2,4,4
462,30,3,4,4
462,30,4,4,3
462,30,5,3,2
462,30,6,5,4
462,30,7,5,5
462,30,8,4,4
462,30,9,3,3
462,30,10,4,4
462,30,11,5,5
462,30,12,3,6
462,30,13,4,4
462,30,14,4,4
462,30,15,4,5
462,30,16,4,3
462,30,17,4,3
462,30,18,4,4
548,30,1,3,3
548,30,2,4,4
548,30,3,4,4
548,30,4,4,4
548,30,5,3,3
548,30,6,5,4
548,30,7,5,5
548,30,8,4,4
548,30,9,3,3
548,30,10,4,4
548,30,11,5,5
548,30,12,3,2
548,30,13,4,4
548,30,14,4,4
548,30,15,4,4
548,30,16,4,4
548,30,17,4,5
548,30,18,4,4
548,30,1,3,3
548,30,2,4,5
548,30,3,4,5
548,30,4,4,4
548,30,5,3,3
548,30,6,5,4
548,30,7,5,4
548,30,8,4,4
548,30,9,3,3
548,30,10,4,3
548,30,11,5,4
548,30,12,3,3
548,30,13,4,4
548,30,14,4,4
548,30,15,4,5
548,30,16,4,7
548,30,17,4,4
548,30,18,4,3
548,30,1,3,3
548,30,2,4,5
548,30,3,4,4
548,30,4,4,4
548,30,5,3,3
548,30,6,5,5
548,30,7,5,4
548,30,8,4,6
548,30,9,3,3
548,30,10,4,4
548,30,11,5,4
548,30,12,3,3
548,30,13,4,4
548,30,14,4,4
548,30,15,4,4
548,30,16,4,4
548,30,17,4,4
548,30,18,4,4
548,30,1,3,2
548,30,2,4,5
548,30,3,4,4
548,30,4,4,3
548,30,5,3,3
548,30,6,5,4
548,30,7,5,5
548,30,8,4,5
548,30,9,3,3
548,30,10,4,4
548,30,11,5,5
548,30,12,3,4
548,30,13,4,3
548,30,14,4,5
548,30,15,4,4
548,30,16,4,3
548,30,17,4,4
548,30,18,4,4
359,30,1,3,3
359,30,2,4,4
359,30,3,4,4
359,30,4,4,3
359,30,5,3,3
359,30,6,5,5
359,30,7,5,6
359,30,8,4,4
359,30,9,3,3
359,30,10,4,4
359,30,11,5,4
359,30,12,3,4
359,30,13,4,5
359,30,14,4,4
359,30,15,4,6
359,30,16,4,4
359,30,17,4,4
359,30,18,4,4
359,30,1,3,4
359,30,2,4,4
359,30,3,4,3
359,30,4,4,4
359,30,5,3,3
359,30,6,5,4
359,30,7,5,6
359,30,8,4,4
359,30,9,3,2
359,30,10,4,4
359,30,11,5,5
359,30,12,3,3
359,30,13,4,3
359,30,14,4,4
359,30,15,4,3
359,30,16,4,4
359,30,17,4,5
359,30,18,4,4
359,30,1,3,3
359,30,2,4,5
359,30,3,4,6
359,30,4,4,4
359,30,5,3,3
359,30,6,5,4
359,30,7,5,4
359,30,8,4,4
359,30,9,3,2
359,30,10,4,4
359,30,11,5,5
359,30,12,3,3
359,30,13,4,3
359,30,14,4,4
359,30,15,4,4
359,30,16,4,4
359,30,17,4,5
359,30,18,4,4
359,30,1,3,3
359,30,2,4,4
359,30,3,4,5
359,30,4,4,5
359,30,5,3,3
359,30,6,5,4
359,30,7,5,4
359,30,8,4,3
359,30,9,3,2
359,30,10,4,3
359,30,11,5,7
359,30,12,3,3
359,30,13,4,4
359,30,14,4,4
359,30,15,4,4
359,30,16,4,5
359,30,17,4,4
359,30,18,4,4
441,30,1,3,3
441,30,2,4,4
441,30,3,4,5
441,30,4,4,3
441,30,5,3,4
441,30,6,5,5
441,30,7,5,4
441,30,8,4,4
441,30,9,3,3
441,30,10,4,4
441,30,11,5,4
441,30,12,3,3
441,30,13,4,3
441,30,14,4,4
441,30,15,4,5
441,30,16,4,4
441,30,17,4,4
441,30,18,4,5
441,30,1,3,3
441,30,2,4,5
441,30,3,4,4
441,30,4,4,4
441,30,5,3,4
441,30,6,5,4
441,30,7,5,5
441,30,8,4,4
441,30,9,3,3
441,30,10,4,4
441,30,11,5,4
441,30,12,3,3
441,30,13,4,4
441,30,14,4,4
441,30,15,4,4
441,30,16,4,4
441,30,17,4,5
441,30,18,4,4
441,30,1,3,3
441,30,2,4,6
441,30,3,4,4
441,30,4,4,3
441,30,5,3,2
441,30,6,5,4
441,30,7,5,6
441,30,8,4,4
441,30,9,3,3
441,30,10,4,4
441,30,11,5,4
441,30,12,3,2
441,30,13,4,4
441,30,14,4,4
441,30,15,4,5
441,30,16,4,4
441,30,17,4,3
441,30,18,4,5
441,30,1,3,3
441,30,2,4,3
441,30,3,4,4
441,30,4,4,4
441,30,5,3,4
441,30,6,5,5
441,30,7,5,5
441,30,8,4,4
441,30,9,3,2
441,30,10,4,4
441,30,11,5,5
441,30,12,3,4
441,30,13,4,4
441,30,14,4,4
441,30,15,4,5
441,30,16,4,4
441,30,17,4,4
441,30,18,4,4
308,30,1,3,3
308,30,2,4,3
308,30,3,4,5
308,30,4,4,5
308,30,5,3,4
308,30,6,5,3
308,30,7,5,3
308,30,8,4,4
308,30,9,3,3
308,30,10,4,5
308,30,11,5,4
308,30,12,3,4
308,30,13,4,3
308,30,14,4,4
308,30,15,4,4
308,30,16,4,5
308,30,17,4,4
308,30,18,4,4
308,30,1,3,4
308,30,2,4,4
308,30,3,4,4
308,30,4,4,4
308,30,5,3,3
308,30,6,5,4
308,30,7,5,4
308,30,8,4,4
308,30,9,3,3
308,30,10,4,4
308,30,11,5,4
308,30,12,3,3
308,30,13,4,4
308,30,14,4,6
308,30,15,4,4
308,30,16,4,4
308,30,17,4,5
308,30,18,4,4
308,30,1,3,3
308,30,2,4,4
308,30,3,4,4
308,30,4,4,4
308,30,5,3,4
308,30,6,5,5
308,30,7,5,5
308,30,8,4,4
308,30,9,3,3
308,30,10,4,4
308,30,11,5,5
308,30,12,3,3
308,30,13,4,3
308,30,14,4,3
308,30,15,4,4
308,30,16,4,4
308,30,17,4,5
308,30,18,4,5
308,30,1,3,4
308,30,2,4,4
308,30,3,4,4
308,30,4,4,3
308,30,5,3,3
308,30,6,5,5
308,30,7,5,4
308,30,8,4,5
308,30,9,3,3
308,30,10,4,4
308,30,11,5,4
308,30,12,3,3
308,30,13,4,4
308,30,14,4,5
308,30,15,4,4
308,30,16,4,4
308,30,17,4,4
308,30,18,4,4
78,30,1,3,3
78,30,2,4,5
78,30,3,4,3
78,30,4,4,4
78,30,5,3,3
78,30,6,5,4
78,30,7,5,6
78,30,8,4,3
78,30,9,3,2
78,30,10,4,4
78,30,11,5,4
78,30,12,3,3
78,30,13,4,4
78,30,14,4,4
78,30,15,4,6
78,30,16,4,4
78,30,17,4,5
78,30,18,4,4
78,30,1,3,3
78,30,2,4,4
78,30,3,4,4
78,30,4,4,4
78,30,5,3,3
78,30,6,5,5
78,30,7,5,5
78,30,8,4,4
78,30,9,3,3
78,30,10,4,4
78,30,11,5,4
78,30,12,3,4
78,30,13,4,4
78,30,14,4,3
78,30,15,4,5
78,30,16,4,3
78,30,17,4,5
78,30,18,4,5
78,30,1,3,4
78,30,2,4,3
78,30,3,4,4
78,30,4,4,4
78,30,5,3,4
78,30,6,5,5
78,30,7,5,4
78,30,8,4,4
78,30,9,3,2
78,30,10,4,4
78,30,11,5,5
78,30,12,3,3
78,30,13,4,4
78,30,14,4,4
78,30,15,4,5
78,30,16,4,4
78,30,17,4,5
78,30,18,4,4
78,30,1,3,3
78,30,2,4,4
78,30,3,4,4
78,30,4,4,3
78,30,5,3,3
78,30,6,5,5
78,30,7,5,5
78,30,8,4,4
78,30,9,3,2
78,30,10,4,4
78,30,11,5,5
78,30,12,3,3
78,30,13,4,4
78,30,14,4,3
78,30,15,4,4
78,30,16,4,4
78,30,17,4,5
78,30,18,4,5
569,30,1,3,3
569,30,2,4,4
569,30,3,4,4
569,30,4,4,4
569,30,5,3,3
569,30,6,5,5
569,30,7,5,3
569,30,8,4,4
569,30,9,3,3
569,30,10,4,4
569,30,11,5,5
569,30,12,3,3
569,30,13,4,3
569,30,14,4,4
569,30,15,4,5
569,30,16,4,4
569,30,17,4,4
569,30,18,4,4
569,30,1,3,4
569,30,2,4,4
569,30,3,4,4
569,30,4,4,4
569,30,5,3,4
569,30,6,5,4
569,30,7,5,4
569,30,8,4,4
569,30,9,3,4
569,30,10,4,3
569,30,11,5,5
569,30,12,3,3
569,30,13,4,4
569,30,14,4,4
569,30,15,4,4
569,30,16,4,4
569,30,17,4,4
569,30,18,4,5
569,30,1,3,3
569,30,2,4,5
569,30,3,4,4
569,30,4,4,5
569,30,5,3,3
569,30,6,5,4
569,30,7,5,5
569,30,8,4,5
569,30,9,3,2
569,30,10,4,4
569,30,11,5,4
569,30,12,3,4
569,30,13,4,4
569,30,14,4,4
569,30,15,4,5
569,30,16,4,4
569,30,17,4,4
569,30,18,4,5
569,30,1,3,2
569,30,2,4,4
569,30,3,4,7
569,30,4,4,3
569,30,5,3,3
569,30,6,5,6
569,30,7,5,4
569,30,8,4,3
569,30,9,3,3
569,30,10,4,4
569,30,11,5,4
569,30,12,3,3
569,30,13,4,4
569,30,14,4,4
569,30,15,4,5
569,30,16,4,3
569,30,17,4,4
569,30,18,4,4
524,30,1,3,3
524,30,2,4,4
524,30,3,4,4
524,30,4,4,4
524,30,5,3,3
524,30,6,5,4
524,30,7,5,5
524,30,8,4,3
524,30,9,3,3
524,30,10,4,4
524,30,11,5,5
524,30,12,3,3
524,30,13,4,4
524,30,14,4,5
524,30,15,4,4
524,30,16,4,4
524,30,17,4,4
524,30,18,4,4
524,30,1,3,3
524,30,2,4,5
524,30,3,4,4
524,30,4,4,4
524,30,5,3,3
524,30,6,5,5
524,30,7,5,4
524,30,8,4,4
524,30,9,3,2
524,30,10,4,4
524,30,11,5,4
524,30,12,3,3
524,30,13,4,3
524,30,14,4,4
524,30,15,4,5
524,30,16,4,4
524,30,17,4,5
524,30,18,4,5
524,30,1,3,2
524,30,2,4,4
524,30,3,4,4
524,30,4,4,4
524,30,5,3,3
524,30,6,5,5
524,30,7,5,4
524,30,8,4,5
524,30,9,3,4
524,30,10,4,4
524,30,11,5,5
524,30,12,3,3
524,30,13,4,4
524,30,14,4,3
524,30,15,4,4
524,30,16,4,4
524,30,17,4,4
524,30,18,4,4
524,30,1,3,2
524,30,2,4,5
524,30,3,4,5
524,30,4,4,4
524,30,5,3,4
524,30,6,5,4
524,30,7,5,6
524,30,8,4,3
524,30,9,3,3
524,30,10,4,5
524,30,11,5,5
524,30,12,3,3
524,30,13,4,4
524,30,14,4,4
524,30,15,4,4
524,30,16,4,4
524,30,17,4,6
524,30,18,4,3
272,30,1,3,3
272,30,2,4,4
272,30,3,4,5
272,30,4,4,4
272,30,5,3,3
272,30,6,5,6
272,30,7,5,3
272,30,8,4,4
272,30,9,3,3
272,30,10,4,4
272,30,11,5,6
272,30,12,3,3
272,30,13,4,3
272,30,14,4,5
272,30,15,4,4
272,30,16,4,4
272,30,17,4,4
272,30,18,4,3
272,30,1,3,3
272,30,2,4,4
272,30,3,4,6
272,30,4,4,5
272,30,5,3,1
272,30,6,5,4
272,30,7,5,5
272,30,8,4,3
272,30,9,3,3
272,30,10,4,4
272,30,11,5,5
272,30,12,3,4
272,30,13,4,4
272,30,14,4,4
272,30,15,4,4
272,30,16,4,4
272,30,17,4,4
272,30,18,4,4
272,30,1,3,3
272,30,2,4,4
272,30,3,4,6
272,30,4,4,4
272,30,5,3,3
272,30,6,5,4
272,30,7,5,4
272,30,8,4,5
272,30,9,3,2
272,30,10,4,4
272,30,11,5,6
272,30,12,3,3
272,30,13,4,4
272,30,14,4,4
272,30,15,4,5
272,30,16,4,4
272,30,17,4,4
272,30,18,4,4
272,30,1,3,2
272,30,2,4,3
272,30,3,4,4
272,30,4,4,4
272,30,5,3,4
272,30,6,5,4
272,30,7,5,5
272,30,8,4,4
272,30,9,3,3
272,30,10,4,5
272,30,11,5,6
272,30,12,3,3
272,30,13,4,4
272,30,14,4,4
272,30,15,4,4
272,30,16,4,4
272,30,17,4,4
272,30,18,4,4
186,30,1,3,3
186,30,2,4,4
186,30,3,4,4
186,30,4,4,4
186,30,5,3,3
186,30,6,5,5
186,30,7,5,4
186,30,8,4,5
186,30,9,3,3
186,30,10,4,4
186,30,11,5,4
186,30,12,3,4
186,30,13,4,5
186,30,14,4,3
186,30,15,4,5
186,30,16,4,5
186,30,17,4,5
186,30,18,4,5
186,30,1,3,2
186,30,2,4,4
186,30,3,4,4
186,30,4,4,4
186,30,5,3,2
186,30,6,5,4
186,30,7,5,4
186,30,8,4,4
186,30,9,3,3
186,30,10,4,3
186,30,11,5,4
186,30,12,3,3
186,30,13,4,4
186,30,14,4,4
186,30,15,4,5
186,30,16,4,4
186,30,17,4,4
186,30,18,4,4
186,30,1,3,3
186,30,2,4,5
186,30,3,4,4
186,30,4,4,4
186,30,5,3,3
186,30,6,5,4
186,30,7,5,6
186,30,8,4,6
186,30,9,3,3
186,30,10,4,4
186,30,11,5,5
186,30,12,3,3
186,30,13,4,3
186,30,14,4,4
186,30,15,4,4
186,30,16,4,4
186,30,17,4,5
186,30,18,4,4
186,30,1,3,2
186,30,2,4,5
186,30,3,4,5
186,30,4,4,3
186,30,5,3,4
186,30,6,5,5
186,30,7,5,5
186,30,8,4,5
186,30,9,3,3
186,30,10,4,5
186,30,11,5,4
186,30,12,3,2
186,30,13,4,4
186,30,14,4,4
186,30,15,4,4
186,30,16,4,3
186,30,17,4,5
186,30,18,4,3
188,30,1,3,3
188,30,2,4,3
188,30,3,4,4
188,30,4,4,4
188,30,5,3,4
188,30,6,5,5
188,30,7,5,5
188,30,8,4,4
188,30,9,3,2
188,30,10,4,4
188,30,11,5,5
188,30,12,3,4
188,30,13,4,5
188,30,14,4,4
188,30,15,4,5
188,30,16,4,4
188,30,17,4,4
188,30,18,4,5
188,30,1,3,3
188,30,2,4,4
188,30,3,4,4
188,30,4,4,4
188,30,5,3,4
188,30,6,5,4
188,30,7,5,4
188,30,8,4,5
188,30,9,3,3
188,30,10,4,4
188,30,11,5,5
188,30,12,3,2
188,30,13,4,3
188,30,14,4,4
188,30,15,4,4
188,30,16,4,4
188,30,17,4,4
188,30,18,4,4
188,30,1,3,3
188,30,2,4,4
188,30,3,4,6
188,30,4,4,3
188,30,5,3,3
188,30,6,5,4
188,30,7,5,3
188,30,8,4,4
188,30,9,3,3
188,30,10,4,4
188,30,11,5,5
188,30,12,3,4
188,30,13,4,4
188,30,14,4,4
188,30,15,4,5
188,30,16,4,3
188,30,17,4,4
188,30,18,4,3
188,30,1,3,3
188,30,2,4,5
188,30,3,4,5
188,30,4,4,4
188,30,5,3,3
188,30,6,5,4
188,30,7,5,5
188,30,8,4,4
188,30,9,3,4
188,30,10,4,4
188,30,11,5,5
188,30,12,3,4
188,30,13,4,3
188,30,14,4,5
188,30,15,4,4
188,30,16,4,4
188,30,17,4,4
188,30,18,4,4
422,30,1,3,3
422,30,2,4,4
422,30,3,4,4
422,30,4,4,4
422,30,5,3,3
422,30,6,5,4
422,30,7,5,4
422,30,8,4,5
422,30,9,3,4
422,30,10,4,4
422,30,11,5,5
422,30,12,3,3
422,30,13,4,4
422,30,14,4,4
422,30,15,4,4
422,30,16,4,4
422,30,17,4,4
422,30,18,4,5
422,30,1,3,3
422,30,2,4,4
422,30,3,4,5
422,30,4,4,4
422,30,5,3,3
422,30,6,5,4
422,30,7,5,4
422,30,8,4,4
422,30,9,3,3
422,30,10,4,3
422,30,11,5,5
422,30,12,3,3
422,30,13,4,4
422,30,14,4,4
422,30,15,4,4
422,30,16,4,4
422,30,17,4,4
422,30,18,4,4
422,30,1,3,3
422,30,2,4,4
422,30,3,4,5
422,30,4,4,4
422,30,5,3,3
422,30,6,5,5
422,30,7,5,4
422,30,8,4,4
422,30,9,3,3
422,30,10,4,4
422,30,11,5,5
422,30,12,3,3
422,30,13,4,3
422,30,14,4,4
422,30,15,4,4
422,30,16,4,4
422,30,17,4,6
422,30,18,4,4
422,30,1,3,4
